employee_id,full_name,gender,age,date_of_birth,marital_status,education_level,domicile_city,domicile_province,hire_date,employment_status,department_id,job_id,manager_id,work_location,employee_type
1728,Bambang Simanjuntak,Male,29,1996-12-10,Married,Doctorate,Yogyakarta,DI Yogyakarta,2024-05-13,Active,3,15,1003,Jakarta HQ,Permanent
1729,Cantika Anwar,Female,43,1982-05-25,Married,Bachelor,Surabaya,Jawa Timur,2015-08-28,Active,6,14,1006,Surabaya Office,Permanent
1730,Farah Mahendra,Female,40,1985-08-06,Single,Bachelor,Makassar,Sulawesi Selatan,2014-06-14,Active,1,3,1001,Remote,Contract
1731,Anto Hidayat,Male,38,1987-03-05,Single,Bachelor,Bandung,Jawa Barat,2024-07-17,Active,4,8,1004,Bandung Office,Permanent
1732,Kurnia Rahmawati,Male,30,1995-10-25,Married,Bachelor,Tangerang,Banten,2024-07-06,Active,2,6,1002,Remote,Permanent
1733,Bagas Iskandar,Male,29,1996-05-19,Single,Bachelor,Bekasi,Jawa Barat,2021-03-20,Active,8,9,1008,Jakarta HQ,Contract
1734,Farhan Maulana,Male,30,1995-12-22,Single,Diploma,Semarang,Jawa Tengah,2024-05-04,Active,4,8,1004,Jakarta HQ,Permanent
1735,Vania Wijaya,Female,28,1997-02-23,Single,Bachelor,Semarang,Jawa Tengah,2023-07-28,Active,4,7,1004,Jakarta HQ,Permanent
1736,Olivia Santoso,Female,43,1982-08-05,Married,Master,Surabaya,Jawa Timur,2015-08-01,Active,1,4,1001,Surabaya Office,Contract
1737,Hendra Simanjuntak,Male,25,2000-12-06,Single,Bachelor,Tangerang,Banten,2025-04-01,Active,6,13,1006,Jakarta HQ,Permanent
1738,Tika Tanjung,Female,50,1975-11-13,Divorced,Master,Bekasi,Jawa Barat,2013-05-06,Active,9,17,1009,Jakarta HQ,Permanent
1739,Taufik Sutanto,Male,27,1998-03-15,Married,Master,Jakarta,DKI Jakarta,2023-09-05,Terminated,4,8,1004,Jakarta HQ,Contract
1740,Surya Lubis,Male,25,2000-07-02,Single,Bachelor,Tangerang,Banten,2023-06-22,Active,5,11,1005,Jakarta HQ,Permanent
1741,Candra Putri,Male,29,1996-07-08,Married,Bachelor,Jakarta,DKI Jakarta,2024-02-01,Active,4,7,1004,Jakarta HQ,Permanent
1742,Fitri Sari,Female,27,1998-09-03,Married,Bachelor,Jakarta,DKI Jakarta,2025-02-09,Active,1,1,1001,Jakarta HQ,Permanent
1743,Wulan Wardhana,Female,25,2000-09-24,Single,Bachelor,Jakarta,DKI Jakarta,2024-10-26,Active,2,5,1002,Remote,Permanent
1744,Reza Hartono,Male,31,1994-05-24,Single,Diploma,Tangerang,Banten,2022-04-23,Active,1,3,1001,Remote,Permanent
1745,Krisna Nasution,Male,34,1991-02-24,Single,Bachelor,Jakarta,DKI Jakarta,2013-04-18,Active,6,14,1006,Jakarta HQ,Permanent
1746,Satria Manurung,Male,29,1996-07-10,Single,Bachelor,Jakarta,DKI Jakarta,2022-09-16,Active,2,5,1002,Jakarta HQ,Permanent
1747,Zahra Hutapea,Female,37,1988-02-15,Single,Bachelor,Denpasar,Bali,2021-01-11,Active,3,15,1003,Jakarta HQ,Permanent
1748,Kurnia Permana,Male,29,1996-10-08,Married,Bachelor,Bandung,Jawa Barat,2025-08-21,Active,2,5,1002,Bandung Office,Permanent
1749,Wisnu Susilo,Male,26,1999-06-23,Married,Bachelor,Jakarta,DKI Jakarta,2023-10-31,Active,4,8,1004,Jakarta HQ,Contract
1750,Ika Simanjuntak,Female,37,1988-02-14,Single,Diploma,Jakarta,DKI Jakarta,2021-04-24,Active,1,4,1001,Remote,Contract
1751,Reza Siregar,Male,50,1975-03-24,Single,Master,Jakarta,DKI Jakarta,2014-04-04,Active,1,4,1001,Jakarta HQ,Permanent
1752,Kirana Susilo,Female,30,1995-09-22,Married,Master,Bandung,Jawa Barat,2023-04-26,Active,4,8,1004,Bandung Office,Permanent
1753,Galih Nugroho,Male,31,1994-07-06,Single,Bachelor,Jakarta,DKI Jakarta,2023-03-07,Active,7,10,1007,Jakarta HQ,Permanent
1754,Oktavia Pratama,Female,23,2002-06-21,Married,Master,Depok,Jawa Barat,2024-05-09,Active,2,5,1002,Jakarta HQ,Permanent
1755,Lestari Hutapea,Female,36,1989-11-07,Married,Diploma,Jakarta,DKI Jakarta,2023-08-16,Active,2,6,1002,Jakarta HQ,Permanent
1756,Naufal Nasution,Male,43,1982-12-28,Single,Master,Jakarta,DKI Jakarta,2013-03-07,Active,5,12,1005,Remote,Permanent
1757,Vania Saputra,Female,36,1989-03-17,Single,Bachelor,Tangerang,Banten,2015-04-01,Active,1,4,1001,Jakarta HQ,Permanent
1758,Jefri Hidayat,Male,34,1991-02-20,Married,Bachelor,Makassar,Sulawesi Selatan,2021-08-09,Active,3,15,1003,Jakarta HQ,Permanent
1759,Dinda Pangestu,Female,28,1997-01-28,Married,Master,Surabaya,Jawa Timur,2022-03-09,Active,7,10,1007,Surabaya Office,Contract
1760,Adi Santoso,Male,44,1981-06-17,Married,Bachelor,Bekasi,Jawa Barat,2019-11-01,Active,1,3,1001,Jakarta HQ,Permanent
1761,Bella Wijaya,Female,37,1988-12-09,Married,Doctorate,Denpasar,Bali,2020-10-04,Active,2,6,1002,Jakarta HQ,Permanent
1762,Salsabila Hutapea,Female,38,1987-02-02,Single,Master,Depok,Jawa Barat,2019-10-20,Active,4,8,1004,Jakarta HQ,Permanent
1763,Reza Anggraini,Male,31,1994-02-28,Single,Master,Denpasar,Bali,2020-06-13,Active,7,10,1007,Jakarta HQ,Contract
1764,Novi Iskandar,Female,30,1995-01-22,Married,Bachelor,Semarang,Jawa Tengah,2022-04-03,Resigned,2,5,1002,Jakarta HQ,Permanent
1765,Oka Santoso,Male,48,1977-03-21,Married,Bachelor,Jakarta,DKI Jakarta,2022-05-27,Active,1,4,1001,Jakarta HQ,Permanent
1766,Larasati Handayani,Female,24,2001-06-19,Single,Bachelor,Surabaya,Jawa Timur,2025-08-07,Active,4,7,1004,Surabaya Office,Permanent
1767,Indah Putri,Female,26,1999-07-23,Married,Bachelor,Jakarta,DKI Jakarta,2023-08-03,Active,7,10,1007,Jakarta HQ,Permanent
1768,Ratih Handayani,Female,50,1975-06-19,Married,Diploma,Surabaya,Jawa Timur,2017-05-09,Active,9,17,1009,Surabaya Office,Contract
1769,Nanda Sutanto,Male,27,1998-11-26,Married,Bachelor,Jakarta,DKI Jakarta,2023-07-19,Active,4,7,1004,Jakarta HQ,Permanent
1770,Candra Pertiwi,Male,34,1991-11-21,Single,Bachelor,Jakarta,DKI Jakarta,2022-03-04,Active,1,2,1001,Jakarta HQ,Permanent
1771,Adinda Pratama,Female,43,1982-08-11,Married,Bachelor,Jakarta,DKI Jakarta,2017-09-13,Active,6,14,1006,Jakarta HQ,Permanent
1772,Gladys Hartono,Female,43,1982-12-12,Married,Bachelor,Bandung,Jawa Barat,2013-05-16,Resigned,5,12,1005,Bandung Office,Contract
1773,Surya Manurung,Male,28,1997-10-01,Married,Bachelor,Jakarta,DKI Jakarta,2024-02-13,Active,9,16,1009,Jakarta HQ,Contract
1774,Wisnu Anggraini,Male,23,2002-05-26,Single,Master,Bandung,Jawa Barat,2024-05-08,Resigned,4,7,1004,Remote,Permanent
1775,Dinda Handayani,Female,37,1988-04-05,Married,Bachelor,Jakarta,DKI Jakarta,2016-04-26,Resigned,1,2,1001,Remote,Permanent
1776,Putri Ramadhan,Female,32,1993-03-11,Married,Bachelor,Surabaya,Jawa Timur,2022-04-12,Active,4,8,1004,Surabaya Office,Permanent
1777,Novi Lestari,Female,42,1983-10-06,Married,Bachelor,Jakarta,DKI Jakarta,2019-04-29,Resigned,1,4,1001,Jakarta HQ,Permanent
1778,Nanda Putri,Male,48,1977-02-11,Married,High School,Bandung,Jawa Barat,2016-08-03,Active,1,4,1001,Bandung Office,Contract
1779,Jefri Ramadhan,Male,29,1996-02-12,Married,Bachelor,Semarang,Jawa Tengah,2025-04-08,Active,4,7,1004,Remote,Permanent
1780,Dimas Putri,Male,32,1993-05-24,Married,Master,Bandung,Jawa Barat,2023-03-17,Active,4,8,1004,Bandung Office,Permanent
1781,Anto Handayani,Male,39,1986-01-11,Married,High School,Jakarta,DKI Jakarta,2013-06-25,Active,1,4,1001,Jakarta HQ,Permanent
1782,Dimas Nasution,Male,46,1979-05-14,Single,Bachelor,Surabaya,Jawa Timur,2017-06-05,Active,1,4,1001,Remote,Permanent
1783,Yuni Wijaya,Female,30,1995-12-13,Married,Bachelor,Jakarta,DKI Jakarta,2024-08-04,Active,2,5,1002,Remote,Permanent
1784,Jihan Manurung,Female,29,1996-01-03,Married,Diploma,Jakarta,DKI Jakarta,2023-04-26,Active,9,16,1009,Jakarta HQ,Permanent
1785,Umi Sutanto,Female,42,1983-01-06,Single,Bachelor,Semarang,Jawa Tengah,2018-09-24,Terminated,6,14,1006,Jakarta HQ,Permanent
1786,Dewi Iskandar,Female,29,1996-04-25,Married,Bachelor,Surabaya,Jawa Timur,2022-06-15,Active,4,7,1004,Surabaya Office,Contract
1787,Nanda Lestari,Male,48,1977-11-05,Single,Bachelor,Bandung,Jawa Barat,2018-06-20,Active,5,12,1005,Bandung Office,Permanent
1788,Oktavia Salim,Female,43,1982-11-20,Single,Bachelor,Jakarta,DKI Jakarta,2017-01-30,Resigned,1,3,1001,Jakarta HQ,Permanent
1789,Wahyu Pratama,Male,36,1989-07-09,Married,Doctorate,Tangerang,Banten,2018-10-18,Resigned,4,8,1004,Jakarta HQ,Permanent
1790,Vino Anwar,Male,44,1981-01-05,Divorced,High School,Jakarta,DKI Jakarta,2013-01-09,Active,6,14,1006,Jakarta HQ,Intern
1791,Anggita Hutapea,Female,28,1997-07-20,Single,Master,Jakarta,DKI Jakarta,2024-09-13,Terminated,4,8,1004,Jakarta HQ,Permanent
1792,Yuni Permana,Female,43,1982-10-09,Married,Bachelor,Depok,Jawa Barat,2017-05-02,Active,10,18,1010,Jakarta HQ,Permanent
1793,Hesti Salim,Female,26,1999-08-06,Married,Diploma,Jakarta,DKI Jakarta,2024-04-11,Active,4,7,1004,Jakarta HQ,Contract
1794,Cantika Santoso,Female,36,1989-01-20,Married,Bachelor,Depok,Jawa Barat,2021-08-24,Resigned,3,15,1003,Jakarta HQ,Permanent
1795,Gladys Handayani,Female,27,1998-01-24,Married,Bachelor,Bandung,Jawa Barat,2022-01-24,Active,5,11,1005,Bandung Office,Permanent
1796,Teguh Saputra,Male,22,2003-04-19,Married,Master,Jakarta,DKI Jakarta,2022-03-12,Active,4,7,1004,Jakarta HQ,Permanent
1797,Kirana Hartono,Female,44,1981-12-03,Married,Bachelor,Tangerang,Banten,2022-10-17,Active,1,3,1001,Jakarta HQ,Contract
1798,Oktavia Hutapea,Female,22,2003-08-16,Single,Bachelor,Semarang,Jawa Tengah,2025-06-05,Active,9,16,1009,Jakarta HQ,Contract
1799,Hadi Ramadhan,Male,39,1986-05-25,Single,Bachelor,Surabaya,Jawa Timur,2013-09-08,Active,5,12,1005,Surabaya Office,Permanent
1800,Elsa Salim,Female,37,1988-08-25,Married,Bachelor,Jakarta,DKI Jakarta,2021-06-22,Active,2,6,1002,Jakarta HQ,Permanent
1801,Teguh Lestari,Male,29,1996-06-19,Single,Bachelor,Jakarta,DKI Jakarta,2022-06-06,Active,1,2,1001,Jakarta HQ,Permanent
1802,Teguh Mahendra,Male,30,1995-11-08,Single,Bachelor,Bekasi,Jawa Barat,2024-07-16,Resigned,1,2,1001,Remote,Contract
1803,Kirana Pangestu,Female,36,1989-03-19,Married,Master,Bekasi,Jawa Barat,2016-05-27,Active,4,8,1004,Jakarta HQ,Permanent
1804,Eko Sari,Male,29,1996-05-07,Married,Bachelor,Jakarta,DKI Jakarta,2023-08-18,Active,4,8,1004,Jakarta HQ,Permanent
1805,Jihan Wibowo,Female,25,2000-06-22,Single,Master,Depok,Jawa Barat,2025-04-11,Active,9,16,1009,Jakarta HQ,Contract
1806,Dewi Anwar,Female,30,1995-04-08,Married,Bachelor,Tangerang,Banten,2023-08-01,Active,4,7,1004,Jakarta HQ,Permanent
1807,Made Saputra,Male,39,1986-09-10,Married,Bachelor,Jakarta,DKI Jakarta,2022-07-19,Active,5,12,1005,Jakarta HQ,Contract
1808,Hadi Anwar,Male,23,2002-08-07,Single,Bachelor,Bekasi,Jawa Barat,2025-01-28,Active,2,5,1002,Jakarta HQ,Contract
1809,Maya Sinaga,Female,44,1981-01-09,Married,Master,Bandung,Jawa Barat,2016-06-18,Active,6,14,1006,Remote,Permanent
1810,Yudi Simanjuntak,Male,34,1991-05-21,Single,Master,Denpasar,Bali,2017-09-07,Active,8,9,1008,Jakarta HQ,Permanent
1811,Yuliana Putri,Female,23,2002-08-11,Married,Bachelor,Surabaya,Jawa Timur,2024-07-25,Active,1,1,1001,Surabaya Office,Permanent
1812,Nadia Manurung,Female,34,1991-06-06,Single,Master,Surabaya,Jawa Timur,2019-04-15,Active,1,3,1001,Surabaya Office,Intern
1813,Sari Wibowo,Female,43,1982-08-28,Married,Bachelor,Jakarta,DKI Jakarta,2018-04-28,Active,5,12,1005,Jakarta HQ,Permanent
1814,Bambang Anggraini,Male,32,1993-06-21,Single,Bachelor,Surabaya,Jawa Timur,2022-03-14,Active,3,15,1003,Remote,Permanent
1815,Anto Hidayat,Male,36,1989-04-20,Single,Bachelor,Yogyakarta,DI Yogyakarta,2014-03-24,Active,3,3,1003,Remote,Permanent
1816,Anggita Tanjung,Female,25,2000-05-20,Single,Master,Jakarta,DKI Jakarta,2022-10-03,Active,4,7,1004,Jakarta HQ,Permanent
1817,Cahyo Susilo,Male,24,2001-10-10,Married,Bachelor,Jakarta,DKI Jakarta,2024-01-19,Active,1,1,1001,Jakarta HQ,Permanent
1818,Eko Hidayat,Male,27,1998-08-24,Single,Master,Jakarta,DKI Jakarta,2024-07-30,Active,2,5,1002,Jakarta HQ,Permanent
1819,Satria Wardhana,Male,28,1997-07-26,Single,Bachelor,Semarang,Jawa Tengah,2022-10-09,Active,5,11,1005,Remote,Intern
1820,Hesti Rahmawati,Female,45,1980-11-03,Single,Bachelor,Jakarta,DKI Jakarta,2021-01-17,Terminated,9,17,1009,Jakarta HQ,Contract
1821,Maya Saputra,Female,38,1987-11-14,Married,Diploma,Bandung,Jawa Barat,2020-03-09,Active,4,8,1004,Bandung Office,Permanent
1822,Bella Manurung,Female,30,1995-01-20,Married,Bachelor,Jakarta,DKI Jakarta,2021-10-24,Active,2,6,1002,Jakarta HQ,Permanent
1823,Mira Pangestu,Female,24,2001-04-25,Married,High School,Jakarta,DKI Jakarta,2024-07-19,Active,4,7,1004,Remote,Permanent
1824,Vino Wibowo,Male,25,2000-04-10,Married,High School,Balikpapan,Kalimantan Timur,2024-03-29,Active,3,1,1003,Jakarta HQ,Contract
1825,Anggita Lestari,Female,29,1996-12-28,Married,Bachelor,Jakarta,DKI Jakarta,2024-04-21,Active,9,16,1009,Jakarta HQ,Permanent
1826,Nanda Pertiwi,Male,29,1996-12-20,Married,Bachelor,Bandung,Jawa Barat,2023-05-24,Resigned,9,16,1009,Bandung Office,Permanent
1827,Cahyo Cahyani,Male,23,2002-06-12,Divorced,Diploma,Bandung,Jawa Barat,2023-09-30,Active,9,16,1009,Bandung Office,Permanent
1828,Surya Hidayat,Male,26,1999-03-28,Married,Bachelor,Bekasi,Jawa Barat,2024-08-03,Active,3,15,1003,Remote,Permanent
1829,Cahyo Pratama,Male,32,1993-03-06,Single,Bachelor,Jakarta,DKI Jakarta,2022-08-02,Active,7,10,1007,Jakarta HQ,Permanent
1830,Bunga Lestari,Female,40,1985-01-16,Married,Bachelor,Medan,Sumatera Utara,2022-08-21,Active,3,3,1003,Remote,Permanent
1831,Eko Pertiwi,Male,33,1992-08-14,Single,Bachelor,Jakarta,DKI Jakarta,2016-03-23,Active,1,2,1001,Jakarta HQ,Contract
1832,Tania Ramadhan,Female,45,1980-08-24,Single,Bachelor,Jakarta,DKI Jakarta,2013-07-27,Active,1,3,1001,Jakarta HQ,Permanent
1833,Gita Hartono,Female,37,1988-05-06,Married,Doctorate,Surabaya,Jawa Timur,2018-05-19,Active,6,14,1006,Surabaya Office,Permanent
1834,Taufik Susilo,Male,35,1990-12-28,Single,Bachelor,Depok,Jawa Barat,2024-04-18,Active,8,9,1008,Jakarta HQ,Contract
1835,Mario Halim,Male,33,1992-06-07,Single,Bachelor,Balikpapan,Kalimantan Timur,2018-03-17,Active,2,6,1002,Jakarta HQ,Permanent
1836,Lukman Kusuma,Male,31,1994-08-25,Married,Diploma,Tangerang,Banten,2020-03-14,Active,4,8,1004,Jakarta HQ,Permanent
1837,Faisal Pertiwi,Male,23,2002-09-23,Divorced,Diploma,Yogyakarta,DI Yogyakarta,2023-08-30,Active,5,11,1005,Jakarta HQ,Contract
1838,Ika Santoso,Female,28,1997-11-08,Single,Master,Surabaya,Jawa Timur,2024-07-23,Active,4,8,1004,Surabaya Office,Permanent
1839,Wahyu Siregar,Male,28,1997-06-06,Married,Bachelor,Depok,Jawa Barat,2024-08-09,Active,7,10,1007,Jakarta HQ,Permanent
1840,Sari Anggraini,Female,47,1978-05-13,Married,High School,Yogyakarta,DI Yogyakarta,2014-04-03,Active,9,17,1009,Jakarta HQ,Permanent
1841,Pandu Nasution,Male,27,1998-01-25,Married,Master,Jakarta,DKI Jakarta,2023-08-23,Active,4,8,1004,Jakarta HQ,Permanent
1842,Made Hartono,Male,31,1994-02-08,Married,Diploma,Yogyakarta,DI Yogyakarta,2022-08-23,Active,7,10,1007,Remote,Permanent
1843,Hadi Siregar,Male,44,1981-09-04,Married,Bachelor,Jakarta,DKI Jakarta,2013-03-08,Active,5,12,1005,Jakarta HQ,Permanent
1844,Citra Mahendra,Female,30,1995-02-21,Married,Bachelor,Bekasi,Jawa Barat,2021-03-29,Active,8,9,1008,Jakarta HQ,Permanent
1845,Taufik Tanjung,Male,43,1982-07-02,Married,Bachelor,Semarang,Jawa Tengah,2021-06-12,Active,1,3,1001,Jakarta HQ,Permanent
1846,Gilang Tanjung,Male,29,1996-10-16,Married,Bachelor,Tangerang,Banten,2023-03-25,Active,2,6,1002,Remote,Contract
1847,Gilang Sinaga,Male,38,1987-11-04,Married,Master,Jakarta,DKI Jakarta,2015-09-17,Active,3,15,1003,Jakarta HQ,Permanent
1848,Edwin Salim,Male,30,1995-01-13,Single,Bachelor,Jakarta,DKI Jakarta,2022-10-20,Active,3,1,1003,Jakarta HQ,Permanent
1849,Ratih Pangestu,Female,46,1979-06-08,Married,Bachelor,Surabaya,Jawa Timur,2018-03-20,Active,1,4,1001,Surabaya Office,Permanent
1850,Yuni Hakim,Female,33,1992-02-11,Married,Diploma,Surabaya,Jawa Timur,2019-02-01,Active,4,8,1004,Surabaya Office,Permanent
1851,Rina Hakim,Female,47,1978-04-09,Single,Diploma,Jakarta,DKI Jakarta,2015-05-09,Active,5,12,1005,Jakarta HQ,Permanent
1852,Winda Simanjuntak,Female,39,1986-09-18,Married,Master,Depok,Jawa Barat,2020-04-13,Resigned,1,3,1001,Remote,Permanent
1853,Karina Pangestu,Female,32,1993-03-13,Single,Master,Depok,Jawa Barat,2023-06-05,Active,7,10,1007,Jakarta HQ,Permanent
1854,Oki Wibowo,Male,37,1988-04-15,Married,Master,Jakarta,DKI Jakarta,2019-08-21,Resigned,1,3,1001,Jakarta HQ,Permanent
1855,Jefri Sinaga,Male,28,1997-11-19,Single,Bachelor,Tangerang,Banten,2022-06-22,Active,4,7,1004,Jakarta HQ,Contract
1856,Eko Maulana,Male,45,1980-12-08,Married,Bachelor,Jakarta,DKI Jakarta,2014-01-12,Active,9,17,1009,Jakarta HQ,Permanent
1857,Winda Simanjuntak,Female,29,1996-08-09,Single,Doctorate,Bandung,Jawa Barat,2020-10-06,Active,7,10,1007,Bandung Office,Permanent
1858,Gladys Susilo,Female,23,2002-11-12,Married,Bachelor,Bekasi,Jawa Barat,2025-06-13,Active,4,7,1004,Jakarta HQ,Permanent
1859,Edwin Putri,Male,44,1981-06-08,Married,Bachelor,Makassar,Sulawesi Selatan,2013-02-17,Active,9,17,1009,Remote,Permanent
1860,Elsa Harahap,Female,37,1988-09-14,Single,Diploma,Jakarta,DKI Jakarta,2020-07-26,Active,5,12,1005,Jakarta HQ,Permanent
1861,Gilang Cahyani,Male,28,1997-07-13,Single,Bachelor,Semarang,Jawa Tengah,2022-08-24,Active,4,7,1004,Jakarta HQ,Permanent
1862,Oki Pangestu,Male,32,1993-06-15,Married,Bachelor,Jakarta,DKI Jakarta,2021-02-07,Resigned,1,3,1001,Jakarta HQ,Permanent
1863,Anto Putri,Male,22,2003-10-19,Single,Bachelor,Makassar,Sulawesi Selatan,2023-09-28,Active,1,1,1001,Jakarta HQ,Permanent
1864,Mira Hakim,Female,33,1992-12-28,Single,Bachelor,Jakarta,DKI Jakarta,2022-02-16,Resigned,8,9,1008,Jakarta HQ,Contract
1865,Gita Pangestu,Female,40,1985-10-17,Married,Master,Bandung,Jawa Barat,2020-09-12,Active,9,17,1009,Bandung Office,Contract
1866,Hana Simanjuntak,Female,27,1998-06-08,Single,Bachelor,Jakarta,DKI Jakarta,2023-08-22,Active,4,8,1004,Jakarta HQ,Contract
1867,Fitri Hidayat,Female,30,1995-10-19,Married,Bachelor,Depok,Jawa Barat,2022-01-27,Active,9,16,1009,Jakarta HQ,Permanent
1868,Bagas Tanjung,Male,27,1998-06-18,Married,Bachelor,Jakarta,DKI Jakarta,2023-04-17,Active,3,15,1003,Jakarta HQ,Permanent
1869,Naufal Manurung,Male,30,1995-03-21,Single,Master,Bekasi,Jawa Barat,2023-10-09,Active,1,1,1001,Remote,Permanent
1870,Jihan Hakim,Female,34,1991-06-22,Married,Diploma,Jakarta,DKI Jakarta,2024-07-15,Active,7,10,1007,Jakarta HQ,Permanent
1871,Anto Permana,Male,23,2002-05-01,Single,Master,Denpasar,Bali,2024-05-16,Active,1,1,1001,Jakarta HQ,Permanent
1872,Ratih Sutanto,Female,36,1989-10-23,Single,High School,Makassar,Sulawesi Selatan,2020-07-21,Active,1,2,1001,Jakarta HQ,Contract
1873,Hesti Kusuma,Female,35,1990-01-21,Single,Bachelor,Tangerang,Banten,2018-10-13,Active,3,2,1003,Jakarta HQ,Permanent
1874,Krisna Hidayat,Male,28,1997-12-09,Single,Diploma,Bekasi,Jawa Barat,2021-06-10,Active,8,9,1008,Jakarta HQ,Contract
1875,Hesti Santoso,Female,28,1997-09-02,Single,Bachelor,Jakarta,DKI Jakarta,2021-03-02,Active,8,9,1008,Jakarta HQ,Contract
1876,Joko Anwar,Male,35,1990-01-22,Single,Diploma,Surabaya,Jawa Timur,2016-07-30,Resigned,2,6,1002,Surabaya Office,Contract
1877,Made Anggraini,Male,28,1997-07-05,Married,Bachelor,Jakarta,DKI Jakarta,2023-02-17,Active,2,5,1002,Jakarta HQ,Contract
1878,Tika Simanjuntak,Female,28,1997-03-18,Single,Bachelor,Jakarta,DKI Jakarta,2022-10-04,Active,1,2,1001,Remote,Permanent
1879,Gilang Wibowo,Male,22,2003-07-01,Married,Bachelor,Surabaya,Jawa Timur,2025-04-17,Active,2,5,1002,Remote,Permanent
1880,Salsabila Mahendra,Female,44,1981-11-20,Single,Doctorate,Medan,Sumatera Utara,2016-03-18,Active,5,12,1005,Medan Office,Permanent
1881,Zaki Wibowo,Male,24,2001-05-21,Single,Master,Balikpapan,Kalimantan Timur,2024-04-17,Active,4,7,1004,Jakarta HQ,Permanent
1882,Indah Pangestu,Female,25,2000-07-14,Single,Bachelor,Surabaya,Jawa Timur,2022-03-12,Active,4,7,1004,Surabaya Office,Permanent
1883,Made Manurung,Male,25,2000-12-22,Married,Bachelor,Bekasi,Jawa Barat,2023-03-10,Active,6,13,1006,Jakarta HQ,Permanent
1884,Pandu Wardhana,Male,36,1989-04-07,Single,Master,Yogyakarta,DI Yogyakarta,2017-01-25,Active,1,4,1001,Jakarta HQ,Permanent
1885,Yudi Manurung,Male,38,1987-03-21,Married,Master,Surabaya,Jawa Timur,2018-01-13,Active,1,2,1001,Surabaya Office,Permanent
1886,Pertiwi Siregar,Female,36,1989-11-04,Single,Diploma,Jakarta,DKI Jakarta,2021-09-20,Active,9,17,1009,Jakarta HQ,Contract
1887,Umi Saputra,Female,31,1994-10-11,Single,Bachelor,Bandung,Jawa Barat,2020-03-19,Active,3,2,1003,Bandung Office,Contract
1888,Pandu Wardhana,Male,40,1985-09-18,Married,Diploma,Tangerang,Banten,2015-06-14,Active,1,4,1001,Jakarta HQ,Permanent
1889,Gladys Mahendra,Female,29,1996-03-25,Married,Diploma,Tangerang,Banten,2025-01-05,Active,6,13,1006,Jakarta HQ,Contract
1890,Fitri Iskandar,Female,37,1988-03-05,Married,Master,Tangerang,Banten,2013-06-04,Terminated,9,17,1009,Jakarta HQ,Permanent
1891,Fitri Pangestu,Female,50,1975-01-20,Married,Doctorate,Balikpapan,Kalimantan Timur,2013-04-05,Active,5,12,1005,Jakarta HQ,Contract
1892,Dewi Hartono,Female,39,1986-05-15,Married,Diploma,Jakarta,DKI Jakarta,2016-05-15,Active,1,3,1001,Jakarta HQ,Permanent
1893,Bunga Putri,Female,28,1997-04-16,Single,Master,Jakarta,DKI Jakarta,2022-04-18,Active,1,1,1001,Jakarta HQ,Contract
1894,Indah Pangestu,Female,37,1988-05-18,Married,Master,Jakarta,DKI Jakarta,2021-02-25,Active,7,10,1007,Remote,Contract
1895,Irfan Ramadhan,Male,29,1996-02-06,Married,High School,Jakarta,DKI Jakarta,2022-09-30,Active,8,9,1008,Jakarta HQ,Permanent
1896,Reza Salim,Male,36,1989-06-26,Married,Diploma,Jakarta,DKI Jakarta,2023-09-01,Active,7,10,1007,Remote,Permanent
1897,Olivia Permana,Female,36,1989-12-03,Married,Bachelor,Depok,Jawa Barat,2016-05-23,Active,1,4,1001,Jakarta HQ,Permanent
1898,Indra Nugroho,Male,23,2002-03-07,Single,Bachelor,Yogyakarta,DI Yogyakarta,2023-08-21,Active,4,7,1004,Jakarta HQ,Permanent
1899,Reza Sinaga,Male,30,1995-10-14,Single,High School,Jakarta,DKI Jakarta,2020-06-09,Active,7,10,1007,Jakarta HQ,Contract
1900,Elsa Anggraini,Female,37,1988-08-12,Single,Bachelor,Jakarta,DKI Jakarta,2022-03-27,Active,5,12,1005,Jakarta HQ,Permanent
1901,Oktavia Saputra,Female,35,1990-05-24,Single,Bachelor,Jakarta,DKI Jakarta,2019-03-18,Active,4,8,1004,Jakarta HQ,Permanent
1902,Citra Pangestu,Female,28,1997-08-15,Single,Bachelor,Bandung,Jawa Barat,2023-04-10,Active,6,13,1006,Bandung Office,Permanent
1903,Anggita Susilo,Female,32,1993-06-01,Single,Bachelor,Jakarta,DKI Jakarta,2018-08-07,Active,1,2,1001,Jakarta HQ,Permanent
1904,Umar Simanjuntak,Male,43,1982-04-07,Divorced,Diploma,Bandung,Jawa Barat,2015-02-22,Active,1,4,1001,Bandung Office,Intern
1905,Oktavia Rahmawati,Female,34,1991-04-17,Single,Bachelor,Bandung,Jawa Barat,2015-07-17,Active,1,3,1001,Remote,Permanent
1906,Jihan Rahmawati,Female,27,1998-12-12,Single,Bachelor,Bekasi,Jawa Barat,2024-04-26,Resigned,4,7,1004,Jakarta HQ,Contract
1907,Gladys Setiawan,Female,40,1985-10-26,Married,Master,Medan,Sumatera Utara,2017-07-27,Active,6,14,1006,Medan Office,Permanent
1908,Galih Lestari,Male,27,1998-09-04,Married,Master,Depok,Jawa Barat,2022-08-19,Active,5,11,1005,Remote,Contract
1909,Made Setiawan,Male,37,1988-03-12,Married,Bachelor,Jakarta,DKI Jakarta,2024-03-04,Active,2,6,1002,Jakarta HQ,Permanent
